director_id,movie_id,person_id
6944,6281,-
6945,6282,1024
6946,6283,5547
6947,6284,-
6948,6285,19409
6949,6286,-
69,6287,19409
6951,6288,-
6952,6289,-
6953,62,-
6954,6291,-
6955,6292,14871
6956,6293,14955
6957,6294,-
6958,6295,-
6959,6297,5913
69,6298,-
6961,6299,9234
6962,63,5857
6963,6301,-
6964,6302,8557
6965,6303,-
6966,6304,5744
6967,6305,-
6968,6306,-
6969,6307,2019
69,6308,2521
6971,6309,4225
6972,63,13992
6973,63,16337
6974,6311,-
6975,6312,6515
6976,6313,-
6977,6314,-
6978,6315,16061
6979,6315,18136
69,6316,-
6981,6317,3888
6982,6318,-
6983,6319,-
6984,63,-
6985,6321,7209
6986,6322,-
6987,6323,10327
6988,6324,-
6989,6325,-
69,6326,10918
6991,6327,-
6992,6328,52
6993,6329,-
6994,63,-
6995,6331,20471
6996,6332,-
6997,6333,-
6998,6334,91
6999,6334,12268
70,6335,14607
7001,6335,88
7002,6336,10591
7003,6337,-
7004,6338,-
7005,6339,19152
7006,6339,4289
7007,63,20353
7008,6341,5849
7009,6342,72
70,6343,2475
7011,6344,4225
7012,6345,113
7013,6346,12457
7014,6347,-
7015,6348,-
7016,6349,111
7017,63,-
7018,6351,13851
7019,6352,-
70,6354,-
7021,6355,-
7022,6356,8207
7023,6357,14607
7024,6357,88
7025,6358,-
7026,6359,-
7027,63,7618
7028,6361,-
7029,6362,5316
70,6363,-
7031,6364,-
7032,6365,6969
7033,6365,3446
7034,6366,5864
7035,6367,-
7036,6368,-
7037,6369,4052
7038,63,17376
7039,6371,18266
70,6372,-
7041,6373,20365
7042,6374,-
7043,6375,83
7044,6376,4225
7045,6377,4038
7046,6378,1152
7047,6379,-
7048,63,12015
7049,6381,4225
70,6382,-
7051,6383,-
7052,6384,4417
7053,6385,-
7054,6386,-
7055,6387,-
7056,6388,-
7057,63,6969
7058,63,18756
7059,6391,-
70,6393,4225
7061,6394,-
7062,6395,4225
7063,6396,1518
7064,6397,-
7065,6398,16462
7066,6399,12226
7067,64,-
7068,6401,17488
7069,6402,203
70,6403,-
7071,6404,83
7072,6405,-
7073,6406,13176
7074,6407,4225
7075,6408,4225
7076,6409,18541
7077,64,5153
7078,6411,-
7079,6413,12424
70,6414,-
7081,6415,-
7082,6416,14607
7083,6416,88
7084,6417,4164
7085,6418,20849
7086,6419,-
7087,64,-
7088,6421,17172
7089,6422,16015
70,6423,14607
7091,6423,88
7092,6424,-
7093,6425,-
7094,6426,1977
7095,6427,17846
7096,6428,18014
7097,6429,103
7098,64,5157
7099,6431,-
71,6432,-
7101,6433,4225
7102,6434,19936
7103,6435,-
7104,6436,14313
7105,6437,-
7106,6438,16007
7107,6439,13003
7108,64,-
7109,6441,-
71,6442,1518
7111,6443,13003
7112,6444,19904
7113,6445,-
7114,6446,13003
7115,6447,-
7116,6448,8197
7117,6449,10381
7118,64,-
7119,6451,15132
71,6452,83
7121,6453,-
7122,6454,-
7123,6455,4225
7124,6456,20355
7125,6457,-
7126,6458,-
7127,6459,14558
7128,64,9969
7129,6461,7396
71,6462,-
7131,6463,1518
7132,6464,-
7133,6465,6217
7134,6466,13856
7135,6467,-
7136,6468,-
7137,6469,-
7138,64,4225
7139,6471,-
71,6472,-
7141,6473,-
7142,6474,-
7143,6475,19359
7144,1,3396
7145,14,3396
7146,1,9415
7147,14,9415
7148,1,1433
7149,14,1433
71,549,11271
7151,549,8527
7152,549,3361
7153,549,8236
7154,549,3317
7155,1111,20639
7156,8,17486
7157,1,133
7158,14,133
7159,549,4029
71,6475,14141
7161,6475,21042
7162,1,10048
7163,14,10048
7164,549,7497
7165,1,7109
7166,14,7109
7167,8,32
7168,448,9175
7169,448,4608
71,8,6144
7171,6547,-
7172,6547,4943
7173,448,63
7174,448,14053
7175,448,19847
7176,448,10261
7177,448,15325
7178,448,16758
7179,448,15935
71,448,14862
7181,448,9179
7182,448,129
7183,448,5835
7184,448,20785
7185,448,7918
7186,448,5395
7187,8,8489
7188,8,9016
7189,8,9607
71,1,12744
7191,14,12744
7192,1111,5609
7193,549,18607
7194,6644,6395
7195,1,20994
7196,59,130
7197,109,14351
7198,1,13767
7199,856,12215
72,102,16481
7201,102,14407
7202,1169,10462
7203,1169,114
7204,1169,19393
7205,109,357
7206,661,825
7207,,20337
7208,,19196
7209,3385,9021
72,5162,18592
7211,5162,13108
7212,1,148
7213,45,7753
7214,61,14831
7215,9,19662
7216,9,333
7217,9,19168
7218,9,10548
7219,614,1015
72,614,16067
7221,677,20252
7222,673,3427
7223,59,2359
7224,23,5907
7225,23,7564
7226,23,16181
7227,23,16741
7228,23,15468
7229,23,17344
72,23,20661
7231,23,2945
7232,2062,15577
7233,5788,15577
7234,2062,163
7235,5788,163
7236,6726,-
7237,1699,15725
7238,544,58
7239,544,19226
72,544,2227
7241,544,13055
7242,544,5354
7243,544,2319
7244,,16678
7245,101,16129
7246,502,918
7247,502,20482
7248,502,6677
7249,502,19226
72,502,5524
7251,1699,5109
7252,947,12066
7253,18,11953
7254,51,11953
7255,18,55
7256,51,55
7257,18,19637
7258,51,19637
7259,787,13751
72,787,8626
7261,787,9379
7262,297,7467
7263,1817,1948
7264,1817,164
7265,1817,16676
7266,1817,2546
7267,1817,8241
7268,1817,15684
7269,1817,4047
72,1817,6787
7271,1095,7892
7272,1095,7671
7273,8,706
7274,8,19003
7275,8,19281
7276,612,19213
7277,4127,19213
7278,1017,573
7279,285,11401
72,285,14259
7281,671,2253
7282,2791,17302
7283,2377,1655
7284,58,14512
7285,529,11455
7286,1015,5125
7287,2483,14886
7288,2585,14886
7289,282,6997
72,806,115
7291,806,14187
7292,6849,11317
7293,,13769
7294,338,175
7295,338,2976
7296,338,160
7297,338,1176
7298,947,7427
7299,947,7314
73,947,9399
7301,947,4026
7302,947,18984
7303,59,20398
7304,4,13777
7305,2061,13777
7306,59,22
7307,1014,13089
7308,2077,19361
7309,2077,10641
73,2791,15423
7311,91,11983
7312,91,688
7313,91,16797
7314,91,2234
7315,91,11098
7316,91,9506
7317,6,4866
7318,6,20472
7319,6,9244
73,1334,5571
7321,338,18012
7322,338,7628
7323,2356,5234
7324,2791,18133
7325,2791,36
7326,2791,2909
7327,2791,4868
7328,618,10916
7329,618,19802
73,153,16481
7331,153,18681
7332,153,16919
7333,153,5995
7334,282,7594
7335,175,10153
7336,175,4598
7337,175,4324
7338,7,14445
7339,4,18676
73,2061,18676
7341,2356,16675
7342,2356,10268
7343,58,9808
7344,2198,6884
7345,527,6257
7346,1003,18518
7347,4,15734
7348,4,5569
7349,4,20676
73,4,20091
7351,4,4566
7352,2044,13771
7353,2044,1465
7354,2044,17657
7355,2044,19534
7356,2044,64
7357,432,2135
7358,432,12154
7359,432,19503
73,89,21105
7361,1884,12596
7362,275,12841
7363,124,15085
7364,,15514
7365,12,8657
7366,,14252
7367,,14319
7368,1,5378
7369,585,18656
73,1,12066
7371,1,112
7372,1,7298
7373,1,5953
7374,1,16181
7375,1,1187
7376,1,15896
7377,1,8621
7378,1,4994
7379,1,16642
73,1,9045
7381,28,15693
7382,7,16427
7383,7,8161
7384,1269,7785
7385,1269,7851
7386,1269,5183
7387,1269,104
7388,1269,6943
7389,1375,611
73,1375,9571
7391,3332,6729
7392,45,9672
7393,804,2359
7394,1326,2532
7395,113,5828
7396,113,6531
7397,113,10443
7398,113,19008
7399,101,18478
74,101,4631
7401,101,13747
7402,2186,12985
7403,886,1784
7404,23,8454
7405,7168,-
7406,293,62
7407,293,6254
7408,8,1364
7409,1333,4242
74,2555,6597
7411,623,13906
7412,493,19578
7413,493,8513
7414,493,4541
7415,493,12101
7416,493,11479
7417,493,4688
7418,648,19741
7419,648,47
74,648,6985
7421,648,4881
7422,1183,14907
7423,804,9865
7424,1003,19711
7425,1944,6876
7426,804,36
7427,829,4396
7428,829,3943
7429,829,11002
74,829,11012
7431,829,6194
7432,829,16116
7433,829,12972
7434,829,16534
7435,829,112
7436,829,14144
7437,213,19235
7438,623,2603
7439,623,2779
74,623,15169
7441,623,7186
7442,109,18478
7443,213,16496
7444,62,3992
7445,62,11036
7446,4,7047
7447,4,18987
7448,4,11158
7449,4,14199
74,4,1921
7451,4,17654
7452,1313,12121
7453,1313,6949
7454,104,18149
7455,45,20441
7456,644,15798
7457,644,7957
7458,315,10677
7459,209,7458
74,711,136
7461,334,139
7462,711,9015
7463,711,4026
7464,711,4218
7465,711,8735
7466,282,17465
7467,338,18455
7468,338,16409
7469,,16999
74,315,20255
7471,315,11999
7472,1015,8765
7473,939,20325
7474,939,132
7475,939,1345
7476,939,15527
7477,939,129
7478,,17548
7479,,1902
74,,113
7481,,193
7482,,9015
7483,,1375
7484,,12728
7485,,20455
7486,,6648
7487,,4821
7488,302,15776
7489,12,9015
74,633,18806
7491,633,16477
7492,633,95
7493,633,19168
7494,1233,8798
7495,804,19897
7496,804,18984
7497,798,17401
7498,798,4407
7499,412,12883
75,282,12427
7501,1015,14035
7502,1015,1853
7503,1015,7004
7504,1015,14641
7505,1015,13888
7506,1015,2865
7507,1015,4218
7508,2209,4686
7509,3894,19807
75,309,8063
7511,1241,77
7512,614,8106
7513,37,16228
7514,104,4994
7515,104,2093
7516,1178,87
7517,1699,4892
7518,212,20292
7519,1316,21072
75,1316,11467
7521,1316,9393
7522,1316,202
7523,1316,202
7524,503,17353
7525,1055,11143
7526,1055,9131
7527,1124,4141
7528,1124,5571
7529,2182,5544
75,212,16919
7531,3083,3738
7532,213,5587
7533,213,20741
7534,179,5743
7535,179,14197
7536,503,9787
7537,503,17501
7538,135,5258
7539,104,208
75,2008,6956
7541,1966,20071
7542,1966,207
7543,1966,19092
7544,1966,1323
7545,1966,12066
7546,275,684
7547,275,2657
7548,275,11592
7549,275,2805
75,2008,12711
7551,2008,9285
7552,2008,8458
7553,2008,2279
7554,333,1596
7555,333,18676
7556,333,2133
7557,208,622
7558,3167,15045
7559,412,684
75,677,3341
7561,111,12053
7562,111,13996
7563,111,60
7564,111,7715
7565,111,12508
7566,111,299
7567,153,18522
7568,153,4656
7569,196,11533
75,315,14333
7571,677,11302
7572,677,4484
7573,677,14259
7574,282,3718
7575,,51
7576,,158
7577,4935,42
7578,4935,19934
7579,12,33
75,104,6917
7581,104,19459
7582,315,12602
7583,196,14078
7584,2695,3505
7585,2541,6795
7586,2541,16596
7587,307,17816
7588,3266,17052
7589,3266,1065
75,124,22
7591,3083,12347
7592,12,97
7593,886,15677
7594,25,14479
7595,7645,14792
7596,196,19616
7597,4097,18558
7598,4097,19998
7599,4097,4452
76,12,8608
7601,3657,3175
7602,196,8091
7603,1124,17789
7604,1124,11652
7605,593,15928
7606,178,19585
7607,3,19585
7608,353,10588
7609,1225,448
76,338,8044
7611,178,58
7612,3,58
7613,178,1073
7614,3,1073
7615,178,3337
7616,3,3337
7617,21,11953
7618,21,55
7619,178,9522
76,3,9522
7621,412,11401
7622,412,18251
7623,412,4532
7624,412,36
7625,2909,3075
7626,,13117
7627,1223,4705
7628,729,6369
7629,135,2785
76,196,802
7631,109,6813
7632,1111,35
7633,,5111
7634,,1188
7635,,8187
7636,1501,13844
7637,,18145
7638,12,906
7639,3031,8326
76,1679,6701
7641,3171,18948
7642,886,18518
7643,886,9806
7644,1717,15642
7645,1717,18478
7646,1717,1142
7647,196,13674
7648,1161,18452
7649,1161,7127
76,593,161
7651,1275,64
7652,124,3188
7653,212,8454
7654,212,15624
7655,212,7745
7656,935,8966
7657,3951,12543
7658,3951,16581
7659,38,357
76,25,3304
7661,82,16488
7662,82,6353
7663,82,12326
7664,82,11578
7665,12,4247
7666,12,6875
7667,104,12701
7668,1178,15919
7669,1124,8617
76,1174,10826
7671,1129,181
7672,1129,18149
7673,1129,8606
7674,11,3853
7675,42,14037
7676,109,20544
7677,109,12938
7678,1225,20246
7679,315,93
76,46,10216
7681,46,8529
7682,46,4614
7683,46,2452
7684,315,20687
7685,977,3016
7686,597,6068
7687,597,6137
7688,661,127
7689,661,22
76,597,186
7691,597,3629
7692,597,13967
7693,7914,-
7694,7914,6333
7695,20,20217
7696,20,8239
7697,83,20379
7698,104,15963
7699,612,14992
77,4127,14992
7701,374,11302
7702,3951,13208
7703,104,68
7704,803,2966
7705,1312,2966
7706,42,9131
7707,42,7754
7708,42,6353
7709,1707,5614
77,27,16034
7711,7962,11024
7712,7962,17983
7713,23,17047
7714,1475,19169
7715,142,12562
7716,1271,19543
7717,124,4859
7718,124,1233
7719,124,17058
77,803,19741
7721,1312,19741
7722,1024,5377
7723,1442,20337
7724,1944,16489
7725,1944,9076
7726,1405,13751
7727,1405,16037
7728,512,5957
7729,4647,14118
77,4647,14266
7731,196,3481
7732,1174,19001
7733,1174,1134
7734,1174,18501
7735,315,15962
7736,803,5957
7737,1312,5957
7738,647,13376
7739,45,168
77,935,13342
7741,27,3195
7742,2303,19523
7743,2248,16423
7744,2248,14643
7745,2718,16254
7746,196,6808
7747,315,17583
7748,,98
7749,104,10516
77,315,9287
7751,3214,113
7752,3214,12192
7753,3214,3697
7754,3214,10277
7755,3214,18064
7756,38,20441
7757,38,7753
7758,38,4881
7759,2157,11938
77,2357,6244
7761,2357,1862
7762,2357,14432
7763,2357,13618
7764,2357,17637
7765,2357,8869
7766,2357,18926
7767,104,33
7768,104,10281
7769,23,12066
77,315,14987
7771,2196,14151
7772,1602,1292
7773,2718,9605
7774,2718,3865
7775,2718,19917
7776,2718,97
7777,2718,11755
7778,2157,11767
7779,,9217
77,23,
7781,1095,11307
7782,14,8578
7783,949,19092
7784,949,18583
7785,949,9248
7786,14,14747
7787,14,9476
7788,14,4631
7789,8151,-
77,1475,2864
7791,23,16289
7792,23,11934
7793,23,19361
7794,262,2378
7795,2,3079
7796,2,16094
7797,3104,7746
7798,104,7298
7799,2661,1418
78,2661,11419
7801,2661,18251
7802,104,15917
7803,104,20994
7804,104,15337
7805,19,9242
7806,179,8774
7807,2432,1616
7808,679,3616
7809,19,43
78,23,10304
7811,1699,19874
7812,159,20305
7813,159,6038
7814,196,18195
7815,1271,20398
7816,,4807
7817,,8837
7818,2117,18553
7819,2117,7967
78,2438,11805
7821,8,13295
7822,2,6955
7823,831,64
7824,831,14531
7825,831,9952
7826,5097,3987
7827,5097,4294
7828,5097,204
7829,3578,2451
78,3578,115
7831,2438,4673
7832,1307,14011
7833,1307,7654
7834,1602,4833
7835,1602,179
7836,1602,2098
7837,1602,188
7838,1602,5168
7839,1602,19242
78,673,3672
7841,673,4887
7842,673,13324
7843,196,3506
7844,1034,12806
7845,1034,15993
7846,1271,32
7847,1147,8527
7848,1147,156
7849,4325,2328
78,6392,2328
7851,1308,17252
7852,1308,16388
7853,1249,7653
7854,196,10478
7855,104,18073
7856,8403,-
7857,196,6689
7858,2433,1024
7859,607,13871
78,607,7684
7861,21,11571
7862,21,14755
7863,21,3994
7864,21,20053
7865,21,15778
7866,1464,13247
7867,3805,13247
7868,1464,12301
7869,3805,12301
78,2032,1039
7871,2032,15234
7872,8487,-
7873,3171,16599
7874,1281,20013
7875,1678,1059
7876,2106,20513
7877,4398,7798
7878,1117,19869
7879,1117,10543
78,2561,2378
7881,8,21058
7882,8,85
7883,8,17164
7884,9,5345
7885,39,2127
7886,39,9806
7887,83,10215
7888,12,32
7889,12,7976
78,12,2939
7891,12,17127
7892,12,19946
7893,1281,7964
7894,1275,207
7895,1275,77
7896,1275,1465
7897,1275,10093
7898,654,16367
7899,654,8295
79,15,6183
7901,5732,4112
7902,866,180
7903,83,10454
7904,1931,1558
7905,722,162
7906,722,15169
7907,722,13906
7908,722,2603
7909,1003,3321
79,8,18101
7911,5617,30
7912,734,4884
7913,3373,14582
7914,1931,5582
7915,3772,10218
7916,3772,20087
7917,3298,16875
7918,684,5249
7919,684,3312
79,3042,1209
7921,49,7477
7922,49,8621
7923,49,6616
7924,49,20726
7925,2211,13518
7926,2211,11266
7927,2211,8912
7928,787,21059
7929,2211,14892
79,2357,6919
7931,3521,20383
7932,43,12008
7933,1316,16531
7934,1316,12486
7935,712,689
7936,2641,2654
7937,2641,2304
7938,82,9131
7939,82,13608
79,1584,131
7941,1584,2067
7942,1584,997
7943,1731,12745
7944,879,15928
7945,309,10622
7946,309,11936
7947,474,6376
7948,1376,13888
7949,612,4249
79,4127,4249
7951,1144,11276
7952,1746,17755
7953,39,106
7954,6389,106
7955,7645,-
7956,353,7627
7957,353,2299
7958,353,1246
7959,353,18767
79,353,15057
7961,684,3564
7962,684,18912
7963,684,13809
7964,684,59
7965,4584,18735
7966,879,5292
7967,1731,1142
7968,1731,7303
7969,1731,19705
79,1464,53
7971,3805,53
7972,19,135
7973,12,18874
7974,5535,18874
7975,12,20568
7976,5535,20568
7977,1139,13303
7978,1144,10382
7979,1144,9376
79,1144,20726
7981,1144,18271
7982,879,18676
7983,449,3826
7984,1731,15396
7985,3479,10389
7986,734,5146
7987,1453,115
7988,1848,15852
7989,4484,8191
79,4484,10148
7991,647,11816
7992,1271,19092
7993,89,13419
7994,89,8104
7995,89,6383
7996,89,208
7997,89,13979
7998,6118,15693
7999,1144,4892
80,242,20828
8001,1271,20071
8002,1612,5235
8003,2113,16
8004,2113,2348
8005,2113,16235
8006,2113,749
8007,2858,6316
8008,2858,13049
8009,2858,2476
80,866,9258
8011,1956,2872
8012,1956,17894
8013,2514,2414
8014,2514,10247
8015,2092,13777
8016,89,11333
8017,2425,17509
8018,674,15088
8019,18,17592
80,18,10411
8021,311,4088
8022,3577,13313
8023,9062,-
8024,1442,152
8025,9072,20398
8026,1801,10337
8027,2934,19007
8028,945,18253
8029,945,18206
80,1243,15077
8031,1243,3
8032,2335,16089
8033,9072,12465
8034,1243,67
8035,1243,131
8036,1243,17068
8037,1243,12717
8038,1243,487
8039,1243,7881
80,1243,13216
8041,1243,6869
8042,23,12085
8043,23,16756
8044,,16633
8045,19,10174
8046,2127,918
8047,4594,9531
8048,4594,16465
8049,1379,21105
80,1848,3698
8051,2232,7873
8052,1222,19146
8053,2507,19146
8054,2696,48
8055,9197,-
8056,9,6997
8057,9,17144
8058,1585,6652
8059,20,4211
80,101,1429
8061,684,19909
8062,1746,1939
8063,4073,33
8064,3622,16065
8065,83,19507
8066,52,12603
8067,52,20474
8068,9248,3737
8069,9248,19651
80,9248,9515
8071,9248,8015
8072,9248,13086
8073,1852,9576
8074,1852,
8075,945,147
8076,945,80
8077,945,16207
8078,945,19483
8079,945,7715
80,3622,3715
8081,3622,8105
8082,3622,9556
8083,8,1336
8084,8,8455
8085,8,18454
8086,449,134
8087,9295,-
8088,667,5809
8089,3483,12301
80,3483,18216
8091,3483,10065
8092,902,20127
8093,30,17967
8094,248,51
8095,1157,51
8096,248,5235
8097,1157,5235
8098,9197,13079
8099,248,9372
81,1157,9372
8101,248,11362
8102,1157,11362
8103,248,4639
8104,1157,4639
8105,1222,3128
8106,2507,3128
8107,1443,129
8108,3211,8605
8109,3211,97
81,3211,11628
8111,1472,7802
8112,4051,17912
8113,4051,808
8114,3201,17979
8115,2514,6365
8116,75,2
8117,357,8157
8118,357,4906
8119,823,5702
81,248,7167
8121,1157,7167
8122,45,17982
8123,3971,20566
8124,2398,1142
8125,5477,767
8126,248,7575
8127,1157,7575
8128,2495,19051
8129,944,3012
81,2209,16144
8131,608,11362
8132,248,12713
8133,1157,12713
8134,248,11196
8135,1157,11196
8136,2398,11676
8137,143,15088
8138,143,10607
8139,143,15753
81,1662,105
8141,9,17479
8142,9,19289
8143,3523,6949
8144,3128,18309
8145,3128,6381
8146,1618,18051
8147,4146,11716
8148,4146,31
8149,4146,9084
81,8,16673
8151,8,3428
8152,8,14513
8153,36,466
8154,2979,19379
8155,2979,13771
8156,568,2752
8157,568,7992
8158,568,7426
8159,568,10616
81,568,16755
8161,568,989
8162,439,11295
8163,1,17844
8164,1,6374
8165,1,2928
8166,1,4483
8167,1,12872
8168,1,5295
8169,1,14031
81,1,10551
8171,1,16679
8172,1,18388
8173,944,5143
8174,1549,16402
8175,9,19987
8176,45,1381
8177,45,4854
8178,5434,1438
8179,5802,6262
81,3023,161
